,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name
211,6AXlG5pwUfHzTnRcU8Onjw,0.729,0.697,0,-6.663,1,0.271,0.0305,0,0.304,0.473,172.392,audio_features,6AXlG5pwUfHzTnRcU8Onjw,spotify:track:6AXlG5pwUfHzTnRcU8Onjw,https://api.spotify.com/v1/tracks/6AXlG5pwUfHzTnRcU8Onjw,https://api.spotify.com/v1/audio-analysis/6AXlG5pwUfHzTnRcU8Onjw,308040,4,Go Hard Remix
212,5IxYP6Ys4aYAWS7cbKLz3o,0.768,0.786,0,-5.933,1,0.17,0.195,0,0.205,0.581,97.011,audio_features,5IxYP6Ys4aYAWS7cbKLz3o,spotify:track:5IxYP6Ys4aYAWS7cbKLz3o,https://api.spotify.com/v1/tracks/5IxYP6Ys4aYAWS7cbKLz3o,https://api.spotify.com/v1/audio-analysis/5IxYP6Ys4aYAWS7cbKLz3o,276627,4,Aboard The Train
213,7mivNqdw5DbwA523MDjshN,0.513,0.751,6,-6.869,1,0.359,0.0643,0,0.0999,0.714,103.214,audio_features,7mivNqdw5DbwA523MDjshN,spotify:track:7mivNqdw5DbwA523MDjshN,https://api.spotify.com/v1/tracks/7mivNqdw5DbwA523MDjshN,https://api.spotify.com/v1/audio-analysis/7mivNqdw5DbwA523MDjshN,222667,4,Talkin Bout Me
214,53klYJJYWfXzCzIRiYDtzj,0.812,0.523,7,-7.213,1,0.0332,0.0634,0,0.0765,0.696,95.114,audio_features,53klYJJYWfXzCzIRiYDtzj,spotify:track:53klYJJYWfXzCzIRiYDtzj,https://api.spotify.com/v1/tracks/53klYJJYWfXzCzIRiYDtzj,https://api.spotify.com/v1/audio-analysis/53klYJJYWfXzCzIRiYDtzj,234200,4,?letter?
215,7L9LK2RdTFErhwnUgbXonM,0.776,0.636,2,-9.235,1,0.0736,0.138,0.00192,0.101,0.598,99.998,audio_features,7L9LK2RdTFErhwnUgbXonM,spotify:track:7L9LK2RdTFErhwnUgbXonM,https://api.spotify.com/v1/tracks/7L9LK2RdTFErhwnUgbXonM,https://api.spotify.com/v1/audio-analysis/7L9LK2RdTFErhwnUgbXonM,204600,4,The Movement
216,5kodX2U1nMnykQ0y7d0xSs,0.707,0.696,7,-8.034,1,0.134,0.398,0,0.0953,0.469,96.008,audio_features,5kodX2U1nMnykQ0y7d0xSs,spotify:track:5kodX2U1nMnykQ0y7d0xSs,https://api.spotify.com/v1/tracks/5kodX2U1nMnykQ0y7d0xSs,https://api.spotify.com/v1/audio-analysis/5kodX2U1nMnykQ0y7d0xSs,222253,4,Sweet Home California
217,2bdn8nZOB8hKscNcwEK3DL,0.89,0.724,8,-5.074,1,0.288,0.343,0,0.142,0.869,98.045,audio_features,2bdn8nZOB8hKscNcwEK3DL,spotify:track:2bdn8nZOB8hKscNcwEK3DL,https://api.spotify.com/v1/tracks/2bdn8nZOB8hKscNcwEK3DL,https://api.spotify.com/v1/audio-analysis/2bdn8nZOB8hKscNcwEK3DL,214107,4,Hometown
218,03Fl0cFKmbeusHppCZk2kH,0.677,0.816,8,-8.429,1,0.355,0.684,0,0.406,0.894,171.983,audio_features,03Fl0cFKmbeusHppCZk2kH,spotify:track:03Fl0cFKmbeusHppCZk2kH,https://api.spotify.com/v1/tracks/03Fl0cFKmbeusHppCZk2kH,https://api.spotify.com/v1/audio-analysis/03Fl0cFKmbeusHppCZk2kH,238360,4,Cows Come Home
219,0vzSdr6SsnskLoNgtpqtVU,0.719,0.526,9,-9.376,0,0.102,0.289,0,0.0861,0.439,82.936,audio_features,0vzSdr6SsnskLoNgtpqtVU,spotify:track:0vzSdr6SsnskLoNgtpqtVU,https://api.spotify.com/v1/tracks/0vzSdr6SsnskLoNgtpqtVU,https://api.spotify.com/v1/audio-analysis/0vzSdr6SsnskLoNgtpqtVU,280080,4,Moonshine (feat. Danny Boone)
220,2A2KcayXMOvOBmhzBFAcGY,0.884,0.567,1,-6.334,1,0.244,0.428,0,0.111,0.945,99.987,audio_features,2A2KcayXMOvOBmhzBFAcGY,spotify:track:2A2KcayXMOvOBmhzBFAcGY,https://api.spotify.com/v1/tracks/2A2KcayXMOvOBmhzBFAcGY,https://api.spotify.com/v1/audio-analysis/2A2KcayXMOvOBmhzBFAcGY,234000,4,Hazard County
221,11BEMB69aWeEwQh9oAaVm6,0.849,0.797,9,-5.666,1,0.0792,0.287,0,0.0667,0.955,86.988,audio_features,11BEMB69aWeEwQh9oAaVm6,spotify:track:11BEMB69aWeEwQh9oAaVm6,https://api.spotify.com/v1/tracks/11BEMB69aWeEwQh9oAaVm6,https://api.spotify.com/v1/audio-analysis/11BEMB69aWeEwQh9oAaVm6,256133,4,Tex for Mayor
222,3VTYWfyMYABDfOsrz54IfX,0.646,0.613,0,-6.476,1,0.0367,0.276,1.01e-05,0.124,0.538,80.005,audio_features,3VTYWfyMYABDfOsrz54IfX,spotify:track:3VTYWfyMYABDfOsrz54IfX,https://api.spotify.com/v1/tracks/3VTYWfyMYABDfOsrz54IfX,https://api.spotify.com/v1/audio-analysis/3VTYWfyMYABDfOsrz54IfX,289653,4,If I Walk Away
223,64pfwivc3ryRiaeXUWv13D,0.79,0.555,1,-6.562,1,0.113,0.0174,0,0.3,0.732,90.005,audio_features,64pfwivc3ryRiaeXUWv13D,spotify:track:64pfwivc3ryRiaeXUWv13D,https://api.spotify.com/v1/tracks/64pfwivc3ryRiaeXUWv13D,https://api.spotify.com/v1/audio-analysis/64pfwivc3ryRiaeXUWv13D,233840,4,Big Riggin'
224,3AbgJ71coQ8dymSxerqhvx,0.855,0.791,9,-4.944,0,0.0742,0.538,6.8e-06,0.13,0.846,87.993,audio_features,3AbgJ71coQ8dymSxerqhvx,spotify:track:3AbgJ71coQ8dymSxerqhvx,https://api.spotify.com/v1/tracks/3AbgJ71coQ8dymSxerqhvx,https://api.spotify.com/v1/audio-analysis/3AbgJ71coQ8dymSxerqhvx,266387,4,California Hoedown (feat. Derrty D)
225,2qMLtdOblIR5GrpbTbBlR2,0.876,0.881,7,-5.174,1,0.121,0.0517,0,0.0934,0.943,102.009,audio_features,2qMLtdOblIR5GrpbTbBlR2,spotify:track:2qMLtdOblIR5GrpbTbBlR2,https://api.spotify.com/v1/tracks/2qMLtdOblIR5GrpbTbBlR2,https://api.spotify.com/v1/audio-analysis/2qMLtdOblIR5GrpbTbBlR2,228160,4,Country Livin' backroads (Remix) [feat. Bubba Sparxxx]
226,2sn2frPhdoY5vY7TebsyUg,0.909,0.631,11,-5.108,0,0.247,0.371,0,0.0358,0.718,89.99,audio_features,2sn2frPhdoY5vY7TebsyUg,spotify:track:2sn2frPhdoY5vY7TebsyUg,https://api.spotify.com/v1/tracks/2sn2frPhdoY5vY7TebsyUg,https://api.spotify.com/v1/audio-analysis/2sn2frPhdoY5vY7TebsyUg,259173,4,World in Flames
227,6jJaklsBPZBYX2KlNP1T9c,0.81,0.688,7,-6.636,1,0.204,0.0323,0,0.198,0.474,86.029,audio_features,6jJaklsBPZBYX2KlNP1T9c,spotify:track:6jJaklsBPZBYX2KlNP1T9c,https://api.spotify.com/v1/tracks/6jJaklsBPZBYX2KlNP1T9c,https://api.spotify.com/v1/audio-analysis/6jJaklsBPZBYX2KlNP1T9c,310027,4,Go Hard (Remix) [feat. Celly Cel & Jay Tee]
228,1HPufQe49ZyY07a5wrtlOk,0.766,0.803,0,-5.936,1,0.163,0.208,0,0.19,0.557,97.004,audio_features,1HPufQe49ZyY07a5wrtlOk,spotify:track:1HPufQe49ZyY07a5wrtlOk,https://api.spotify.com/v1/tracks/1HPufQe49ZyY07a5wrtlOk,https://api.spotify.com/v1/audio-analysis/1HPufQe49ZyY07a5wrtlOk,278627,4,Aboard the Train
229,6Dl7k4S1TNjFO9lJwkZUgA,0.511,0.757,6,-6.87,1,0.362,0.0643,0,0.105,0.737,103.981,audio_features,6Dl7k4S1TNjFO9lJwkZUgA,spotify:track:6Dl7k4S1TNjFO9lJwkZUgA,https://api.spotify.com/v1/tracks/6Dl7k4S1TNjFO9lJwkZUgA,https://api.spotify.com/v1/audio-analysis/6Dl7k4S1TNjFO9lJwkZUgA,224653,4,Talkin' bout Me
230,3VoAAgaN0Ngv4loTPKkm7y,0.812,0.522,7,-7.227,1,0.0338,0.0695,0,0.0715,0.699,95.114,audio_features,3VoAAgaN0Ngv4loTPKkm7y,spotify:track:3VoAAgaN0Ngv4loTPKkm7y,https://api.spotify.com/v1/tracks/3VoAAgaN0Ngv4loTPKkm7y,https://api.spotify.com/v1/audio-analysis/3VoAAgaN0Ngv4loTPKkm7y,234187,4,Letter
231,3zMPuhUhOIEw7EdRZ4cm4z,0.808,0.709,4,-8.132,0,0.249,0.31,3.91e-06,0.396,0.785,99.99,audio_features,3zMPuhUhOIEw7EdRZ4cm4z,spotify:track:3zMPuhUhOIEw7EdRZ4cm4z,https://api.spotify.com/v1/tracks/3zMPuhUhOIEw7EdRZ4cm4z,https://api.spotify.com/v1/audio-analysis/3zMPuhUhOIEw7EdRZ4cm4z,264893,4,Country Livin' (feat. Bubba Sparxxx)
232,7uxEmRM9w9bdZH1qlGvwhC,0.867,0.764,6,-8.351,0,0.147,0.0933,2.34e-06,0.324,0.679,113.051,audio_features,7uxEmRM9w9bdZH1qlGvwhC,spotify:track:7uxEmRM9w9bdZH1qlGvwhC,https://api.spotify.com/v1/tracks/7uxEmRM9w9bdZH1qlGvwhC,https://api.spotify.com/v1/audio-analysis/7uxEmRM9w9bdZH1qlGvwhC,251960,4,Daylight
233,6u5mpV10H3ViYMWO1y2cFo,0.941,0.535,4,-9.16,0,0.177,0.23,0,0.097,0.484,97.012,audio_features,6u5mpV10H3ViYMWO1y2cFo,spotify:track:6u5mpV10H3ViYMWO1y2cFo,https://api.spotify.com/v1/tracks/6u5mpV10H3ViYMWO1y2cFo,https://api.spotify.com/v1/audio-analysis/6u5mpV10H3ViYMWO1y2cFo,268600,4,Showgirlz
234,7i2gIUtAlB2ZpqVG1OPsjg,0.632,0.68,11,-6.631,0,0.342,0.253,0,0.0609,0.695,200.226,audio_features,7i2gIUtAlB2ZpqVG1OPsjg,spotify:track:7i2gIUtAlB2ZpqVG1OPsjg,https://api.spotify.com/v1/tracks/7i2gIUtAlB2ZpqVG1OPsjg,https://api.spotify.com/v1/audio-analysis/7i2gIUtAlB2ZpqVG1OPsjg,281640,4,Crooked Swerve (feat. E-40)
235,5poY55CA8RNt7hpqXg3ReL,0.859,0.687,1,-8.487,1,0.217,0.135,0,0.336,0.816,100.059,audio_features,5poY55CA8RNt7hpqXg3ReL,spotify:track:5poY55CA8RNt7hpqXg3ReL,https://api.spotify.com/v1/tracks/5poY55CA8RNt7hpqXg3ReL,https://api.spotify.com/v1/audio-analysis/5poY55CA8RNt7hpqXg3ReL,251280,4,Cluckaz
236,5xjAthVO18UznjVfvT375S,0.889,0.808,10,-6.486,0,0.29,0.186,0,0.065,0.814,102.106,audio_features,5xjAthVO18UznjVfvT375S,spotify:track:5xjAthVO18UznjVfvT375S,https://api.spotify.com/v1/tracks/5xjAthVO18UznjVfvT375S,https://api.spotify.com/v1/audio-analysis/5xjAthVO18UznjVfvT375S,223440,4,No More Blingn'
237,4IC31MatzERkCAmM90JDjT,0.833,0.549,11,-10.033,1,0.216,0.055,0,0.191,0.591,98.004,audio_features,4IC31MatzERkCAmM90JDjT,spotify:track:4IC31MatzERkCAmM90JDjT,https://api.spotify.com/v1/tracks/4IC31MatzERkCAmM90JDjT,https://api.spotify.com/v1/audio-analysis/4IC31MatzERkCAmM90JDjT,246920,4,Cali Girlz
238,6EBryzIrjUQSDqYJA0VgPV,0.944,0.716,7,-9.547,1,0.0862,0.0147,0.0329,0.25,0.891,130.076,audio_features,6EBryzIrjUQSDqYJA0VgPV,spotify:track:6EBryzIrjUQSDqYJA0VgPV,https://api.spotify.com/v1/tracks/6EBryzIrjUQSDqYJA0VgPV,https://api.spotify.com/v1/audio-analysis/6EBryzIrjUQSDqYJA0VgPV,200427,4,Looney (Remix)
239,2SyiGuRI5koTlXFs17L2qR,0.928,0.657,11,-7.075,0,0.257,0.142,0,0.0454,0.617,107.136,audio_features,2SyiGuRI5koTlXFs17L2qR,spotify:track:2SyiGuRI5koTlXFs17L2qR,https://api.spotify.com/v1/tracks/2SyiGuRI5koTlXFs17L2qR,https://api.spotify.com/v1/audio-analysis/2SyiGuRI5koTlXFs17L2qR,243653,4,Whitefolkz (feat. Bukshot)
240,1JkRiibKrj9X5yg7m3Z6sa,0.911,0.796,2,-5.847,1,0.242,0.184,0,0.0584,0.353,109.06,audio_features,1JkRiibKrj9X5yg7m3Z6sa,spotify:track:1JkRiibKrj9X5yg7m3Z6sa,https://api.spotify.com/v1/tracks/1JkRiibKrj9X5yg7m3Z6sa,https://api.spotify.com/v1/audio-analysis/1JkRiibKrj9X5yg7m3Z6sa,241053,4,Smoken or Soaken (feat. Young Droop)
241,2XY86I2fXfed68zmP1IFRX,0.816,0.807,7,-8.93,1,0.182,0.469,0,0.101,0.955,120.016,audio_features,2XY86I2fXfed68zmP1IFRX,spotify:track:2XY86I2fXfed68zmP1IFRX,https://api.spotify.com/v1/tracks/2XY86I2fXfed68zmP1IFRX,https://api.spotify.com/v1/audio-analysis/2XY86I2fXfed68zmP1IFRX,232533,4,Cranky Hangover
242,2I3pMNKa3tNP7hj4nATl5K,0.929,0.799,6,-4.951,0,0.212,0.045,1.51e-06,0.0584,0.831,112.982,audio_features,2I3pMNKa3tNP7hj4nATl5K,spotify:track:2I3pMNKa3tNP7hj4nATl5K,https://api.spotify.com/v1/tracks/2I3pMNKa3tNP7hj4nATl5K,https://api.spotify.com/v1/audio-analysis/2I3pMNKa3tNP7hj4nATl5K,260027,4,Daylight (Remix) [feat. Kaoz the Assassin]
243,42OJftWEhkLwsOzJPfEvZe,0.74,0.771,6,-8.452,1,0.142,0.0122,0,0.176,0.725,131.996,audio_features,42OJftWEhkLwsOzJPfEvZe,spotify:track:42OJftWEhkLwsOzJPfEvZe,https://api.spotify.com/v1/tracks/42OJftWEhkLwsOzJPfEvZe,https://api.spotify.com/v1/audio-analysis/42OJftWEhkLwsOzJPfEvZe,217773,4,Hideaway (Hot Spot)
244,2KH5n31XLrNFKGAZP3lC2v,0.779,0.696,9,-7.747,0,0.135,0.00529,0,0.379,0.572,100.031,audio_features,2KH5n31XLrNFKGAZP3lC2v,spotify:track:2KH5n31XLrNFKGAZP3lC2v,https://api.spotify.com/v1/tracks/2KH5n31XLrNFKGAZP3lC2v,https://api.spotify.com/v1/audio-analysis/2KH5n31XLrNFKGAZP3lC2v,285747,4,Same Ol' Me (feat. Haystak)
245,47gsbTx61Ngl28P0b4I3Ae,0.741,0.646,7,-7.3,1,0.262,0.0582,0,0.373,0.829,139.865,audio_features,47gsbTx61Ngl28P0b4I3Ae,spotify:track:47gsbTx61Ngl28P0b4I3Ae,https://api.spotify.com/v1/tracks/47gsbTx61Ngl28P0b4I3Ae,https://api.spotify.com/v1/audio-analysis/47gsbTx61Ngl28P0b4I3Ae,320333,4,"Do-Si Do, Pt. 2"
246,0GQIor29nmzOvmaUW3hcuj,0.63,0.8,1,-5.686,1,0.306,0.00756,0,0.087,0.727,200.027,audio_features,0GQIor29nmzOvmaUW3hcuj,spotify:track:0GQIor29nmzOvmaUW3hcuj,https://api.spotify.com/v1/tracks/0GQIor29nmzOvmaUW3hcuj,https://api.spotify.com/v1/audio-analysis/0GQIor29nmzOvmaUW3hcuj,233933,4,On the House
247,24d5uQ4ubqzSCvZQIcQnsw,0.783,0.655,7,-8.712,1,0.195,0.113,0.000213,0.112,0.635,124.817,audio_features,24d5uQ4ubqzSCvZQIcQnsw,spotify:track:24d5uQ4ubqzSCvZQIcQnsw,https://api.spotify.com/v1/tracks/24d5uQ4ubqzSCvZQIcQnsw,https://api.spotify.com/v1/audio-analysis/24d5uQ4ubqzSCvZQIcQnsw,253667,4,The Next Chapter
248,42SNECbnWmhSpSV2TcWVFN,0.808,0.709,4,-8.132,0,0.249,0.31,3.91e-06,0.396,0.785,99.99,audio_features,42SNECbnWmhSpSV2TcWVFN,spotify:track:42SNECbnWmhSpSV2TcWVFN,https://api.spotify.com/v1/tracks/42SNECbnWmhSpSV2TcWVFN,https://api.spotify.com/v1/audio-analysis/42SNECbnWmhSpSV2TcWVFN,264893,4,Country Livin' (feat. Bubba Sparxxx)
249,58XVnMrkeMgHiUeYzJp7h1,0.867,0.764,6,-8.351,0,0.147,0.0933,2.34e-06,0.324,0.679,113.051,audio_features,58XVnMrkeMgHiUeYzJp7h1,spotify:track:58XVnMrkeMgHiUeYzJp7h1,https://api.spotify.com/v1/tracks/58XVnMrkeMgHiUeYzJp7h1,https://api.spotify.com/v1/audio-analysis/58XVnMrkeMgHiUeYzJp7h1,251960,4,Daylight
250,2788GdUTH2UtO5TTaG5tiy,0.941,0.535,4,-9.16,0,0.177,0.23,0,0.097,0.484,97.012,audio_features,2788GdUTH2UtO5TTaG5tiy,spotify:track:2788GdUTH2UtO5TTaG5tiy,https://api.spotify.com/v1/tracks/2788GdUTH2UtO5TTaG5tiy,https://api.spotify.com/v1/audio-analysis/2788GdUTH2UtO5TTaG5tiy,268600,4,Showgirlz
251,6ZbtiOoZeBx6cigC5meMDA,0.632,0.68,11,-6.631,0,0.342,0.253,0,0.0609,0.695,200.226,audio_features,6ZbtiOoZeBx6cigC5meMDA,spotify:track:6ZbtiOoZeBx6cigC5meMDA,https://api.spotify.com/v1/tracks/6ZbtiOoZeBx6cigC5meMDA,https://api.spotify.com/v1/audio-analysis/6ZbtiOoZeBx6cigC5meMDA,281640,4,Crooked Swerve (feat. E-40)
252,6OtSKON34fQuSzasRovwgZ,0.859,0.687,1,-8.487,1,0.217,0.135,0,0.336,0.816,100.059,audio_features,6OtSKON34fQuSzasRovwgZ,spotify:track:6OtSKON34fQuSzasRovwgZ,https://api.spotify.com/v1/tracks/6OtSKON34fQuSzasRovwgZ,https://api.spotify.com/v1/audio-analysis/6OtSKON34fQuSzasRovwgZ,251280,4,Cluckaz
253,0nONflfsP450RZZscBqqBo,0.889,0.808,10,-6.486,0,0.29,0.186,0,0.065,0.814,102.106,audio_features,0nONflfsP450RZZscBqqBo,spotify:track:0nONflfsP450RZZscBqqBo,https://api.spotify.com/v1/tracks/0nONflfsP450RZZscBqqBo,https://api.spotify.com/v1/audio-analysis/0nONflfsP450RZZscBqqBo,223440,4,No More Blingn'
254,0L59tgxV3HGdyfqAEM7j0U,0.833,0.549,11,-10.033,1,0.216,0.055,0,0.191,0.591,98.004,audio_features,0L59tgxV3HGdyfqAEM7j0U,spotify:track:0L59tgxV3HGdyfqAEM7j0U,https://api.spotify.com/v1/tracks/0L59tgxV3HGdyfqAEM7j0U,https://api.spotify.com/v1/audio-analysis/0L59tgxV3HGdyfqAEM7j0U,246920,4,Cali Girlz
255,5xmrsiwNfFlX9lVsrsd6cb,0.944,0.716,7,-9.547,1,0.0862,0.0147,0.0329,0.25,0.891,130.076,audio_features,5xmrsiwNfFlX9lVsrsd6cb,spotify:track:5xmrsiwNfFlX9lVsrsd6cb,https://api.spotify.com/v1/tracks/5xmrsiwNfFlX9lVsrsd6cb,https://api.spotify.com/v1/audio-analysis/5xmrsiwNfFlX9lVsrsd6cb,200427,4,Looney (Remix)
256,7g1aSd8O7oD9O7YtRWH3BA,0.928,0.657,11,-7.075,0,0.257,0.142,0,0.0454,0.617,107.136,audio_features,7g1aSd8O7oD9O7YtRWH3BA,spotify:track:7g1aSd8O7oD9O7YtRWH3BA,https://api.spotify.com/v1/tracks/7g1aSd8O7oD9O7YtRWH3BA,https://api.spotify.com/v1/audio-analysis/7g1aSd8O7oD9O7YtRWH3BA,243653,4,Whitefolkz (feat. Bukshot)
257,0cyldsW579zn9Mku5IBNC2,0.911,0.796,2,-5.847,1,0.242,0.184,0,0.0584,0.353,109.06,audio_features,0cyldsW579zn9Mku5IBNC2,spotify:track:0cyldsW579zn9Mku5IBNC2,https://api.spotify.com/v1/tracks/0cyldsW579zn9Mku5IBNC2,https://api.spotify.com/v1/audio-analysis/0cyldsW579zn9Mku5IBNC2,241053,4,Smoken or Soaken (feat. Young Droop)
258,4EnWIaVu7sqpRs7FmVriRd,0.816,0.807,7,-8.93,1,0.182,0.469,0,0.101,0.955,120.016,audio_features,4EnWIaVu7sqpRs7FmVriRd,spotify:track:4EnWIaVu7sqpRs7FmVriRd,https://api.spotify.com/v1/tracks/4EnWIaVu7sqpRs7FmVriRd,https://api.spotify.com/v1/audio-analysis/4EnWIaVu7sqpRs7FmVriRd,232533,4,Cranky Hangover
259,5F6UDtDK4lf6gNDaxexeeZ,0.929,0.799,6,-4.951,0,0.212,0.045,1.51e-06,0.0584,0.831,112.982,audio_features,5F6UDtDK4lf6gNDaxexeeZ,spotify:track:5F6UDtDK4lf6gNDaxexeeZ,https://api.spotify.com/v1/tracks/5F6UDtDK4lf6gNDaxexeeZ,https://api.spotify.com/v1/audio-analysis/5F6UDtDK4lf6gNDaxexeeZ,260027,4,Daylight (Remix) [feat. Kaoz the Assassin]
260,4GzZywKkwqjUl3AlhTl1Vj,0.74,0.771,6,-8.452,1,0.142,0.0122,0,0.176,0.725,131.996,audio_features,4GzZywKkwqjUl3AlhTl1Vj,spotify:track:4GzZywKkwqjUl3AlhTl1Vj,https://api.spotify.com/v1/tracks/4GzZywKkwqjUl3AlhTl1Vj,https://api.spotify.com/v1/audio-analysis/4GzZywKkwqjUl3AlhTl1Vj,217773,4,Hideaway (Hot Spot)
261,7cnVP6JNsdOqPRkUgbIE5g,0.779,0.696,9,-7.747,0,0.135,0.00529,0,0.379,0.572,100.031,audio_features,7cnVP6JNsdOqPRkUgbIE5g,spotify:track:7cnVP6JNsdOqPRkUgbIE5g,https://api.spotify.com/v1/tracks/7cnVP6JNsdOqPRkUgbIE5g,https://api.spotify.com/v1/audio-analysis/7cnVP6JNsdOqPRkUgbIE5g,285747,4,Same Ol' Me (feat. Haystak)
262,5PcZvErHT3jzJLlEZf4nv1,0.741,0.646,7,-7.3,1,0.262,0.0582,0,0.373,0.829,139.865,audio_features,5PcZvErHT3jzJLlEZf4nv1,spotify:track:5PcZvErHT3jzJLlEZf4nv1,https://api.spotify.com/v1/tracks/5PcZvErHT3jzJLlEZf4nv1,https://api.spotify.com/v1/audio-analysis/5PcZvErHT3jzJLlEZf4nv1,320333,4,"Do-Si Do, Pt. 2"
263,0T5GMNDNFuX3drPuEb5Xp4,0.63,0.8,1,-5.686,1,0.306,0.00756,0,0.087,0.727,200.027,audio_features,0T5GMNDNFuX3drPuEb5Xp4,spotify:track:0T5GMNDNFuX3drPuEb5Xp4,https://api.spotify.com/v1/tracks/0T5GMNDNFuX3drPuEb5Xp4,https://api.spotify.com/v1/audio-analysis/0T5GMNDNFuX3drPuEb5Xp4,233933,4,On the House
264,2SGtpcK44lHSNneo75oxf9,0.783,0.655,7,-8.712,1,0.195,0.113,0.000213,0.112,0.635,124.817,audio_features,2SGtpcK44lHSNneo75oxf9,spotify:track:2SGtpcK44lHSNneo75oxf9,https://api.spotify.com/v1/tracks/2SGtpcK44lHSNneo75oxf9,https://api.spotify.com/v1/audio-analysis/2SGtpcK44lHSNneo75oxf9,253667,4,The Next Chapter
265,1MyPfFYnMZtxkGFEddO1JY,0.808,0.709,4,-8.132,0,0.249,0.31,3.91e-06,0.396,0.785,99.99,audio_features,1MyPfFYnMZtxkGFEddO1JY,spotify:track:1MyPfFYnMZtxkGFEddO1JY,https://api.spotify.com/v1/tracks/1MyPfFYnMZtxkGFEddO1JY,https://api.spotify.com/v1/audio-analysis/1MyPfFYnMZtxkGFEddO1JY,264893,4,Country Livin' (feat. Bubba Sparxxx)
266,2c9hHHHHrJHDf7rIHiF5pi,0.867,0.764,6,-8.351,0,0.147,0.0933,2.34e-06,0.324,0.679,113.051,audio_features,2c9hHHHHrJHDf7rIHiF5pi,spotify:track:2c9hHHHHrJHDf7rIHiF5pi,https://api.spotify.com/v1/tracks/2c9hHHHHrJHDf7rIHiF5pi,https://api.spotify.com/v1/audio-analysis/2c9hHHHHrJHDf7rIHiF5pi,251960,4,Daylight
267,1bj67EdW6EcQTy0kqhiF3W,0.941,0.535,4,-9.16,0,0.177,0.23,0,0.097,0.484,97.012,audio_features,1bj67EdW6EcQTy0kqhiF3W,spotify:track:1bj67EdW6EcQTy0kqhiF3W,https://api.spotify.com/v1/tracks/1bj67EdW6EcQTy0kqhiF3W,https://api.spotify.com/v1/audio-analysis/1bj67EdW6EcQTy0kqhiF3W,268600,4,Showgirlz
268,4064RavP5sV27LPCTwNHlL,0.632,0.68,11,-6.631,0,0.342,0.253,0,0.0609,0.695,200.226,audio_features,4064RavP5sV27LPCTwNHlL,spotify:track:4064RavP5sV27LPCTwNHlL,https://api.spotify.com/v1/tracks/4064RavP5sV27LPCTwNHlL,https://api.spotify.com/v1/audio-analysis/4064RavP5sV27LPCTwNHlL,281640,4,Crooked Swerve (feat. E-40)
269,6MDAMNZL6QaR6SAVbLiT4N,0.859,0.687,1,-8.487,1,0.217,0.135,0,0.336,0.816,100.059,audio_features,6MDAMNZL6QaR6SAVbLiT4N,spotify:track:6MDAMNZL6QaR6SAVbLiT4N,https://api.spotify.com/v1/tracks/6MDAMNZL6QaR6SAVbLiT4N,https://api.spotify.com/v1/audio-analysis/6MDAMNZL6QaR6SAVbLiT4N,251280,4,Cluckaz
270,5RzmPEfVcwUMTgwrafqr5c,0.889,0.808,10,-6.486,0,0.29,0.186,0,0.065,0.814,102.106,audio_features,5RzmPEfVcwUMTgwrafqr5c,spotify:track:5RzmPEfVcwUMTgwrafqr5c,https://api.spotify.com/v1/tracks/5RzmPEfVcwUMTgwrafqr5c,https://api.spotify.com/v1/audio-analysis/5RzmPEfVcwUMTgwrafqr5c,223440,4,No More Blingn'
271,11EdYE8frD7W8FK0FXJSUy,0.833,0.549,11,-10.033,1,0.216,0.055,0,0.191,0.591,98.004,audio_features,11EdYE8frD7W8FK0FXJSUy,spotify:track:11EdYE8frD7W8FK0FXJSUy,https://api.spotify.com/v1/tracks/11EdYE8frD7W8FK0FXJSUy,https://api.spotify.com/v1/audio-analysis/11EdYE8frD7W8FK0FXJSUy,246920,4,Cali Girlz
272,0XeFNcjLQoAzSjUcGYFhWd,0.944,0.716,7,-9.547,1,0.0862,0.0147,0.0329,0.25,0.891,130.076,audio_features,0XeFNcjLQoAzSjUcGYFhWd,spotify:track:0XeFNcjLQoAzSjUcGYFhWd,https://api.spotify.com/v1/tracks/0XeFNcjLQoAzSjUcGYFhWd,https://api.spotify.com/v1/audio-analysis/0XeFNcjLQoAzSjUcGYFhWd,200427,4,Looney (Remix)
273,17t0AX4IpeWJm68wJaMsGB,0.928,0.657,11,-7.075,0,0.257,0.142,0,0.0454,0.617,107.136,audio_features,17t0AX4IpeWJm68wJaMsGB,spotify:track:17t0AX4IpeWJm68wJaMsGB,https://api.spotify.com/v1/tracks/17t0AX4IpeWJm68wJaMsGB,https://api.spotify.com/v1/audio-analysis/17t0AX4IpeWJm68wJaMsGB,243653,4,Whitefolkz (feat. Bukshot)
274,5dQtFDY6ZbJLrj8YB7GxfY,0.911,0.796,2,-5.847,1,0.242,0.184,0,0.0584,0.353,109.06,audio_features,5dQtFDY6ZbJLrj8YB7GxfY,spotify:track:5dQtFDY6ZbJLrj8YB7GxfY,https://api.spotify.com/v1/tracks/5dQtFDY6ZbJLrj8YB7GxfY,https://api.spotify.com/v1/audio-analysis/5dQtFDY6ZbJLrj8YB7GxfY,241053,4,Smokin' or Soakin' (feat. Young Droop)
